,customer_email,current_year,last_year
21811,gwvouftuwu@gmail.com,61.6,198.87
21812, qriezkbarg@gmail.com,84.72,84.65
21813,yhmtvbodqv@gmail.com,26.05,237.95
21814, vhwrowlajb@gmail.com,142.09,198.59
21815,bkinqhzkzu@gmail.com,53.78,189.54
21816, mebzfpdhrm@gmail.com,157.98,19.12
21817,qsccmvpdlh@gmail.com,117.8,249.55
21818,wwbcoikudd@gmail.com,72.34,89.21
21819, jkvpibkuft@gmail.com,158.9,170.39
21820,azpwbjvmmn@gmail.com,247.54,120.44
21821,jfwtujqrjq@gmail.com,129.07,71.56
21822,qztejuqcdx@gmail.com,187.91,80.84
21823, qdbtvewely@gmail.com,111.0,86.59
21824,bzadhheufu@gmail.com,218.4,165.04
21825, wunzrgqrzy@gmail.com,70.63,75.05
21826, rdjcrjlawm@gmail.com,201.3,210.15
21827,ukzpxxixrq@gmail.com,198.35,166.75
21828, fnqlomydut@gmail.com,27.53,26.77
21829,tjwykolxfp@gmail.com,216.17,145.42
21830, jkuvwxmvon@gmail.com,66.08,126.23
21831,macoyjwcsm@gmail.com,135.11,124.85
21832,cnfrjpzbtl@gmail.com,1.13,41.42
21833,xhsygdrazt@gmail.com,208.17,244.51
21834, jxlpjakzah@gmail.com,235.69,91.46
21835, qzbzqyvcxm@gmail.com,97.45,43.34
21836,vyktgymvhb@gmail.com,32.92,104.8
21837, adbvlnpjlp@gmail.com,13.08,87.72
21838,kcdojejmfl@gmail.com,218.08,42.12
21839, vfiaqwiuep@gmail.com,118.07,200.52
21840,hlsofyvuwk@gmail.com,149.78,202.06
21841, uufjcaoxyp@gmail.com,123.63,161.44
21842,hlzhqkxjbh@gmail.com,28.78,114.53
21843, dznhlkswhx@gmail.com,106.17,14.55
21844,hopxknirce@gmail.com,222.19,169.91
21845, qgntipjwhh@gmail.com,218.68,199.73
21846,ldekynplya@gmail.com,67.12,211.39
21847, cgxwymtehx@gmail.com,168.22,69.99
21848,ijvzdvomcs@gmail.com,160.45,102.76
21849,iujzhsksmb@gmail.com,15.05,205.42
21850, zflyaprsru@gmail.com,53.73,83.6
21851,jwkhddvpxk@gmail.com,53.12,8.55
21852,jzhcjcprlf@gmail.com,38.07,81.2
21853, zdpnrjxxbv@gmail.com,37.59,122.0
21854,iepwlxxxwz@gmail.com,38.81,59.37
21855,ejukfxgroy@gmail.com,204.38,216.99
21856, xlitdfratr@gmail.com,72.18,15.92
21857, lhlhatyzvc@gmail.com,44.79,62.06
21858,xzhdcdmjzz@gmail.com,209.11,247.71
21859, sldarffzvy@gmail.com,165.29,227.46
21860,ziraaebrly@gmail.com,41.89,69.39
21861,mgarkhtulc@gmail.com,120.69,114.47
21862, eizddarfxj@gmail.com,189.54,150.46
21863,bjhnccjeny@gmail.com,53.37,128.19
21864,ulvcbnquzn@gmail.com,69.53,220.91
21865,tvkkttegvh@gmail.com,15.35,175.83
21866,vnanxfpqff@gmail.com,200.04,143.06
21867,vnmoptskol@gmail.com,218.78,249.19
21868,cnykhjjcim@gmail.com,219.85,183.63
21869, drdcuhcofj@gmail.com,104.73,109.06
21870, rwfhzhfkzt@gmail.com,50.11,125.54
21871, wmupyzqgmd@gmail.com,186.76,152.34
21872, jupnqkiuea@gmail.com,20.95,221.7
21873,eonafivhqc@gmail.com,125.17,230.87
21874,nqvtmnltci@gmail.com,140.76,139.08
21875,hlaefglecy@gmail.com,242.62,38.49
21876,ikqilttvjc@gmail.com,101.28,170.92
21877,mwfttrjmyk@gmail.com,102.11,1.56
21878,wgqtndwfer@gmail.com,242.05,64.94
21879, irwhaxddte@gmail.com,75.98,36.58
21880,arrbmmgnbi@gmail.com,233.96,95.31
21881, mzkcbbpxnz@gmail.com,109.09,227.78
21882, giccifjntz@gmail.com,220.07,249.16
21883,wfdmzmmyjp@gmail.com,228.61,96.46
21884, bkodxiwdfe@gmail.com,192.6,89.23
21885,jkhezsdckm@gmail.com,45.11,61.71
21886,jsousayrhu@gmail.com,214.87,18.51
21887,twoxxemhij@gmail.com,91.12,232.19
21888, rialiplnpc@gmail.com,214.58,93.04
21889,tqkbpuxphs@gmail.com,22.67,3.9
21890,kwfcqowdlf@gmail.com,3.21,87.71
21891, ueshgzsxmp@gmail.com,45.63,105.99
21892,dxewamhkal@gmail.com,61.19,234.89
21893,ioaummwemu@gmail.com,100.4,80.57
21894,pekhabazcq@gmail.com,96.64,72.78
21895,iwjeijdaql@gmail.com,67.85,149.71
21896, mqqzwoyljw@gmail.com,93.45,142.66
21897,wcylkskoir@gmail.com,23.39,201.52
21898, regqpalzwp@gmail.com,233.47,46.52
21899, imoqerkxys@gmail.com,160.44,63.47
21900,qzvtjjmtga@gmail.com,90.62,180.01
21901, akuivqkdsw@gmail.com,51.59,74.26
21902,xrhqdcymku@gmail.com,243.83,60.4
21903, xywhikbxhd@gmail.com,28.12,55.27
21904, ovjzdnijgi@gmail.com,226.41,8.67
21905, cfjdplvqsu@gmail.com,38.36,179.55
21906, lfhpkdsomd@gmail.com,37.26,236.54
21907,rklesrxbcx@gmail.com,233.75,240.93
21908, srpwseqkcd@gmail.com,17.69,245.66
21909,kecddtyiho@gmail.com,204.0,169.02
21910,utegplxafp@gmail.com,249.87,144.79
21911,tcoggtfhnc@gmail.com,128.75,25.53
21912, ksuhdawonv@gmail.com,47.19,224.05
21913,bqihipddtw@gmail.com,61.73,11.97
21914, cxvxwatese@gmail.com,112.16,171.33
21915,lrxahkgbqf@gmail.com,192.87,2.97
21916,inldtrbxux@gmail.com,90.89,56.45
21917, qwehuhehex@gmail.com,150.48,82.41
21918, qoxizzhqeu@gmail.com,61.53,186.03
21919,oshlyzdqij@gmail.com,38.23,230.79
21920,puklslbqru@gmail.com,37.53,202.44
21921,lqinpkdbbc@gmail.com,184.91,182.52
21922, qxcywmbzuy@gmail.com,210.22,42.09
21923,ffvfdwjnaa@gmail.com,52.12,95.59
21924, yoohfuysaa@gmail.com,124.97,216.41
21925,srrultefxg@gmail.com,61.85,23.58
21926, cddqdvnzbm@gmail.com,64.92,168.17
21927,ajtsshdfdm@gmail.com,208.35,75.79
21928, bfqkfmovjx@gmail.com,41.84,118.74
21929,ywrigtnblj@gmail.com,123.71,117.16
21930, ttsqvlmnnk@gmail.com,104.25,29.36
21931,uqnmpgucci@gmail.com,37.69,63.65
21932,dapsvrwfdu@gmail.com,135.27,165.79
21933,hlwbfwcxnt@gmail.com,87.65,74.85
21934,xidnpqmvhi@gmail.com,151.53,199.96
21935,oaxtjsxwho@gmail.com,54.53,142.59
21936,fnnnqyssbx@gmail.com,138.5,206.75
21937,tguigagnel@gmail.com,87.37,32.37
21938,axzkxvrnqr@gmail.com,144.71,90.95
21939,ldcknqncvq@gmail.com,63.05,139.09
21940, qbbwrtpjtk@gmail.com,18.32,111.48
21941,ucrzuishkm@gmail.com,233.98,11.5
21942,xmkdisbbfo@gmail.com,5.6,12.69
21943, kpextgpvyg@gmail.com,90.47,152.28
21944, bxrxtlhxbg@gmail.com,40.31,143.28
21945,dogoggpjrj@gmail.com,30.86,200.22
21946,vjsrzxprxd@gmail.com,52.02,220.1
21947, yqutbeoqrx@gmail.com,40.0,232.46
21948,yzwmwnqxno@gmail.com,143.36,116.43
21949, giaameybip@gmail.com,162.33,245.58
21950,hjoqrdvpbh@gmail.com,19.43,119.65
21951, sjlykqcyqa@gmail.com,127.65,154.58
21952,sssvvwnslv@gmail.com,189.51,136.3
21953, vuoftooivr@gmail.com,93.03,127.85
21954,istvpxbwor@gmail.com,104.5,192.23
21955,boxajybekh@gmail.com,192.31,107.27
21956, pgxpqcieqe@gmail.com,162.68,8.88
21957,jrwknvmoql@gmail.com,164.23,136.12
21958,siitccwbiu@gmail.com,1.14,35.04
21959,wsjjuazvzt@gmail.com,170.95,80.88
21960, xmculbzvan@gmail.com,84.64,155.13
21961,ckqgzycolv@gmail.com,160.3,198.8
21962, sstnwheurn@gmail.com,12.79,170.9
21963, nnbvloryed@gmail.com,154.12,166.89
21964,unqdufarqh@gmail.com,67.13,132.74
21965,knxwocodmo@gmail.com,246.31,216.09
21966, cnuoamrpph@gmail.com,158.38,9.65
21967, ldvhjsbmvr@gmail.com,217.92,159.67
21968, wnpznlxmww@gmail.com,172.83,116.01
21969,cindnnpcgx@gmail.com,240.37,147.12
21970,pbjpahbqsn@gmail.com,146.69,108.4
21971,alfyakpfvj@gmail.com,2.76,208.41
21972, acvzqywmbb@gmail.com,79.49,92.94
21973,llguwamqfk@gmail.com,63.96,242.59
21974, neuphadplj@gmail.com,77.64,59.69
21975, rudekkrxkv@gmail.com,55.34,42.19
21976,wgxbzgehbi@gmail.com,229.85,96.54
21977,hlfdvenrng@gmail.com,208.99,20.07
21978,vcsurbuzge@gmail.com,140.8,76.6
21979,qxtaammbac@gmail.com,74.74,166.67
21980,uwbisnkrws@gmail.com,214.77,190.81
21981,uffissvggb@gmail.com,167.01,94.71
21982,mzidxhccov@gmail.com,215.7,71.44
21983, gqvdzrxqcq@gmail.com,110.04,89.23
21984,ptlrwksikv@gmail.com,30.61,56.27
21985, qetfwtcszu@gmail.com,91.51,221.55
21986, txbvgupizk@gmail.com,104.27,190.14
21987,aonoagxmst@gmail.com,6.66,109.33
21988,crlyghixvp@gmail.com,222.74,84.78
21989,ulgcvhjltv@gmail.com,156.07,238.26
21990, szugloawuz@gmail.com,4.13,78.98
21991,ocpdikkyqk@gmail.com,89.37,239.39
21992,ezabkxhwum@gmail.com,233.68,46.96
21993, lpipgowikp@gmail.com,140.79,34.0
21994, fmountitjx@gmail.com,171.91,95.82
21995,gloerbyjaj@gmail.com,150.04,175.14
21996,obpyanfjfa@gmail.com,32.33,56.0
21997, uizlfqjzpk@gmail.com,35.0,1.62
21998,mldsmlzgcj@gmail.com,42.52,233.22
21999,leewonisxx@gmail.com,165.72,180.43
22000,iycmkywrwb@gmail.com,178.64,11.7
22001, mtdnykzain@gmail.com,97.18,191.09
22002,gwiznsrugq@gmail.com,213.31,46.99
22003, rmizsntyzn@gmail.com,59.65,153.34
22004,chxavhydfy@gmail.com,136.18,55.19
22005,hcuuxostyg@gmail.com,48.92,167.65
22006,acljzhvrsb@gmail.com,153.43,106.26
22007, zxtsmkxnlo@gmail.com,82.53,31.37
22008,uwuirsoriz@gmail.com,247.97,243.87
22009,earqaufrnt@gmail.com,195.81,123.67
22010, qqttrqdckj@gmail.com,12.66,185.57
22011,wfhzpjtakn@gmail.com,59.16,30.75
22012,eccmcmtaaz@gmail.com,188.57,178.48
22013,xsciwfhfcu@gmail.com,41.25,229.91
22014,rgauodvnpw@gmail.com,28.31,216.57
22015, dptysvlchj@gmail.com,164.57,9.73
22016,feguslpjlr@gmail.com,67.36,193.1
22017,zhqwlsqnxy@gmail.com,22.32,23.98
22018, ksmquoiurd@gmail.com,202.55,247.58
22019, ndoldmckja@gmail.com,40.68,82.26
22020, tqxaftgeqm@gmail.com,19.19,107.27
22021,dxqnzkmdar@gmail.com,131.74,21.89
22022,eipmmxtlax@gmail.com,3.39,60.66
22023, rwtrlkmddw@gmail.com,163.36,123.49
22024,bhawxhfezn@gmail.com,185.82,173.48
22025,apppxvwpnc@gmail.com,126.43,179.06
22026,azbzmmusiv@gmail.com,20.37,212.35
22027, galmlydfpt@gmail.com,120.84,233.45
22028, ydvysqvlss@gmail.com,143.11,247.83
22029, rbpqsqvhdq@gmail.com,127.03,165.81
22030,vmqfismcav@gmail.com,109.76,15.3
22031, dvnczjdkck@gmail.com,238.61,202.33
22032,zpotbdezpa@gmail.com,121.25,211.44
22033, rkjdwnsacv@gmail.com,249.25,3.84
22034, pynmajcxqt@gmail.com,10.2,215.38
22035,rznywgfwkf@gmail.com,21.3,31.84
22036,uuooulberk@gmail.com,172.12,200.83
22037,jmpgfxysrd@gmail.com,109.59,181.14
22038, librgwside@gmail.com,227.26,134.5
22039,evoycucpdg@gmail.com,105.82,50.46
22040,pdvtavzltn@gmail.com,209.47,127.89
22041,jkqyfnynly@gmail.com,162.8,239.4
22042,jkvjmypbzp@gmail.com,241.55,84.59
22043, uvagntcjxk@gmail.com,16.18,110.28
22044, lxrsmxstyn@gmail.com,246.73,241.04
22045,igiuckytrj@gmail.com,44.26,176.76
22046,mnkeeigicd@gmail.com,46.67,123.2
22047,ikhxwfujgy@gmail.com,183.6,131.44
22048, bpystonlsd@gmail.com,191.33,13.04
22049, mgwtcpkvcg@gmail.com,113.82,226.09
22050,ijpuciiqkx@gmail.com,87.33,231.57
22051,edyosqnfbd@gmail.com,235.69,211.36
22052,noibmfhfmf@gmail.com,135.17,52.9
22053,ybwtsjyjbh@gmail.com,171.43,212.9
22054,vvdviygpbr@gmail.com,98.41,199.08
22055,pfhfbrpaok@gmail.com,48.56,61.21
22056, kwybebjqhr@gmail.com,215.52,130.6
22057, tqigpcnnzr@gmail.com,126.83,224.88
22058,xhfjmyvbeb@gmail.com,21.17,99.94
22059,lucehlihhg@gmail.com,124.55,175.82
22060, mtyxiiawco@gmail.com,163.27,5.84
22061, molnsdawtf@gmail.com,114.82,210.0
22062,qyvsbfzbmi@gmail.com,124.56,168.29
22063,wszkwvleha@gmail.com,189.74,122.67
22064,hbpbmsrwxg@gmail.com,234.2,216.4
22065,uylsoaluxu@gmail.com,155.88,244.06
22066, yqrxcbgwcg@gmail.com,127.98,216.01
22067,nrotayhhxq@gmail.com,80.08,200.12
22068, shyuidmswg@gmail.com,26.75,178.73
22069,bavrxnlsrj@gmail.com,14.66,102.33
22070,oplnryjanq@gmail.com,73.28,57.7
22071, buqkjgdzkx@gmail.com,172.52,128.02
22072,nvttgrqcbk@gmail.com,163.58,9.83
22073,tcgxymeoyf@gmail.com,122.76,27.41
22074,cxdtpqylce@gmail.com,225.01,88.52
22075,ojrzvequdh@gmail.com,70.63,178.7
22076, bucikewhxr@gmail.com,93.4,80.39
22077,tgfqeerusx@gmail.com,39.11,60.48
22078,axuhscwllv@gmail.com,183.93,120.41
22079,owgujddyll@gmail.com,159.26,173.96
22080,wrqtrrlyee@gmail.com,56.83,47.61
22081, ftngdsgtgb@gmail.com,217.77,151.25
22082,gkumcblmao@gmail.com,65.86,37.56
22083, pollfnsalv@gmail.com,189.19,181.46
22084, lmeswyvbcv@gmail.com,218.29,8.55
22085,frvclwqghc@gmail.com,197.08,160.78
22086, vkffpfsrcz@gmail.com,161.06,165.29
22087, tgbtnpfbxd@gmail.com,2.76,173.66
22088,bzxrdibslt@gmail.com,109.31,53.45
22089,rjlejosroq@gmail.com,142.65,170.25
22090, sclhjnylpg@gmail.com,61.63,70.65
22091,ilctwrtkem@gmail.com,219.12,237.52
22092,liuekluacu@gmail.com,37.64,19.92
22093,znkjzzpxxk@gmail.com,32.33,213.87
22094,dhhiyviyjj@gmail.com,65.97,218.11
22095,msednqkpdv@gmail.com,95.78,65.78
22096,mpxxdeoxmf@gmail.com,45.08,55.25
22097,fkrrehugfg@gmail.com,24.97,47.25
22098,eamfdrmswl@gmail.com,240.0,135.7
22099, eqwfcjbeeo@gmail.com,244.53,187.02
22100,jwexvudhya@gmail.com,29.92,126.99
22101,htckuydgtt@gmail.com,167.47,246.89
22102,wpefofxbae@gmail.com,151.04,5.49
22103, pudcystulq@gmail.com,175.84,135.29
22104,jcvkgwjcbc@gmail.com,182.11,243.36
22105, wknjxjwgcf@gmail.com,69.65,39.38
22106,injlmsnbte@gmail.com,234.83,207.04
22107,tkadrbnkgk@gmail.com,96.59,207.27
22108, hyrudhucfc@gmail.com,47.83,83.69
22109, ijhowiezur@gmail.com,20.36,80.52
22110,wrilpoftjr@gmail.com,49.85,27.77
22111,crnhfxhapt@gmail.com,63.61,94.46
22112,astcygawil@gmail.com,142.83,76.93
22113, bmhqptfgbq@gmail.com,107.54,200.67
22114,yzvviqnzpw@gmail.com,161.67,17.78
22115,eophrqnlmv@gmail.com,68.18,196.56
22116, onoocbiwdl@gmail.com,137.09,74.59
22117,biymdwkytg@gmail.com,91.85,165.1
22118, vjjljwejmt@gmail.com,103.64,187.35
22119,mdnjxvtgto@gmail.com,162.13,211.47
22120,vypqkocfzn@gmail.com,143.54,21.98
22121, whmunsqcvt@gmail.com,148.3,198.51
22122,fagzpjmbih@gmail.com,85.65,223.53
22123,xeuxljofaf@gmail.com,95.4,15.76
22124,sssltgqiqt@gmail.com,44.47,209.89
22125, syqnzxaqsq@gmail.com,66.69,158.96
22126, syvrveghwl@gmail.com,187.04,93.22
22127,lzbzamvqtu@gmail.com,29.77,180.36
22128,fbbikapljv@gmail.com,98.65,1.08
22129,fsmivmutkt@gmail.com,99.5,114.89
22130, tibpoggyus@gmail.com,172.29,204.27
22131,txyhlyumjk@gmail.com,85.35,88.92
22132, ehaswzubxa@gmail.com,233.05,54.6
22133, hwmtgcubba@gmail.com,223.93,21.49
22134, nprayvksox@gmail.com,39.77,50.41
22135,sqzlqarheo@gmail.com,2.68,59.97
22136,odoubsdlby@gmail.com,75.01,63.16
22137,nkvttlgctm@gmail.com,145.15,245.79
22138,zlztlsuxmm@gmail.com,218.8,73.64
22139,svwwjrxjsj@gmail.com,131.6,158.0
22140, nlfgnfmkoc@gmail.com,91.39,69.36
22141, texfijaojt@gmail.com,87.38,140.43
22142,nzcmwocgtk@gmail.com,245.85,42.74
22143, tsepwflyhi@gmail.com,100.28,249.34
22144,xjcrukzxbt@gmail.com,149.27,51.91
22145, ougcmmsdws@gmail.com,159.34,107.25
22146, xxuxvjdncd@gmail.com,161.78,56.79
22147,skygyqtusj@gmail.com,134.95,102.95
22148,gbhnlcjlnt@gmail.com,94.45,6.23
22149,zbciymjufc@gmail.com,33.22,214.96
22150,cnlmhcmpzc@gmail.com,212.37,59.55
22151, tezslbpypl@gmail.com,241.5,120.34
22152,qpmpfiygib@gmail.com,125.99,1.84
22153, ywfojrxzlu@gmail.com,193.66,105.93
22154,qukwzfjdwp@gmail.com,74.63,60.58
22155,ufatfswfzu@gmail.com,34.95,147.1
22156,hwtgzeyxhr@gmail.com,113.04,225.44
22157, nhoqnhudzs@gmail.com,11.74,184.17
22158,vxxfqjnzps@gmail.com,227.98,205.76
22159,ngcgvpvner@gmail.com,34.19,88.33
22160,dpiakmgtiu@gmail.com,39.11,14.55
22161, kmgvwlfewb@gmail.com,232.72,183.58
22162,hqusznxwjo@gmail.com,187.86,246.15
22163, mrvntikalt@gmail.com,103.11,67.51
22164,aogtxnmpfg@gmail.com,6.87,185.44
22165,fcrnbprmiv@gmail.com,142.5,23.02
22166,wrplexzxwg@gmail.com,161.13,242.72
22167,hzyymkaczr@gmail.com,144.63,243.73
22168,bhlxxoyana@gmail.com,120.43,238.71
22169, ezjtbxeefh@gmail.com,9.63,126.81
22170,jsyvlpxcaz@gmail.com,126.51,63.92
22171,mwxsvwbpeh@gmail.com,140.45,60.62
22172,ujbrdxwffs@gmail.com,79.97,188.92
22173,gzdvtykpbz@gmail.com,84.65,139.86
22174, dyiyqtjdja@gmail.com,217.45,114.59
22175,qktuyptvvs@gmail.com,11.38,158.87
22176, jjhavzkfso@gmail.com,118.19,23.37
22177,aoqmvnhmrx@gmail.com,7.4,119.83
22178,bdfzwavrsg@gmail.com,199.85,212.19
22179, ycyfyohtfx@gmail.com,209.65,101.06
22180,jahyevzbwy@gmail.com,224.44,184.26
22181,gbpzdcufxi@gmail.com,42.36,90.78
22182,jarfdtgcsb@gmail.com,241.12,49.9
22183,dwqddodqck@gmail.com,222.83,211.12
22184,sucfwigpqg@gmail.com,34.69,220.3
22185,cebpmqwsjd@gmail.com,172.36,244.06
22186,dcjynhgpxd@gmail.com,159.27,207.13
22187, smaezfcoih@gmail.com,161.83,70.55
22188,fmsqvbyvsn@gmail.com,98.88,23.62
22189,opmxzfjtpg@gmail.com,36.89,229.8
22190,lqtupulsxn@gmail.com,61.76,185.59
22191, rvbbbajnts@gmail.com,170.77,199.9
22192, zlmvzbhpgz@gmail.com,146.54,99.27
22193,pfvhqxgpwr@gmail.com,55.13,143.81
22194,zfbklfisky@gmail.com,106.87,147.32
22195,wwbtfgqoip@gmail.com,234.5,116.97
22196, genhoywaiz@gmail.com,67.07,237.76
22197, bgisfdtshl@gmail.com,51.12,194.22
22198, mtmkxinsdl@gmail.com,74.26,108.08
22199,mjevnvpwhc@gmail.com,35.18,190.59
22200,qtpzlrojdt@gmail.com,136.06,223.76
22201,gegujmqtxk@gmail.com,63.54,62.76
22202, iiqessonbu@gmail.com,107.28,50.29
22203, vqwtiyvbnh@gmail.com,169.13,101.49
22204,ntgpcpryga@gmail.com,8.01,231.38
22205, ytvlgeacjq@gmail.com,171.06,172.09
22206,qitowipiat@gmail.com,87.02,248.59
22207, pxyhqapsme@gmail.com,195.53,147.43
22208,ygtfxslpvg@gmail.com,129.24,30.45
22209, esicvkagwl@gmail.com,134.87,174.63
22210, lfhjjhhvkz@gmail.com,143.08,237.99
22211, fqqdoebedb@gmail.com,233.31,209.43
22212, zrjwpgurio@gmail.com,198.61,199.75
22213, jrjajynrfs@gmail.com,247.41,41.54
22214,ijvntdyyqg@gmail.com,165.48,24.09
22215, iguxhedfhw@gmail.com,188.03,97.62
22216, sxzcthpxxn@gmail.com,83.37,64.97
22217,ytiirdjywq@gmail.com,133.09,228.88
22218,jypqgcsdxx@gmail.com,9.4,228.44
22219,rbjeudbcbc@gmail.com,46.4,80.25
22220,bshjtkhijy@gmail.com,85.65,155.12
22221, juiityrfog@gmail.com,132.62,100.59
22222,otcvbocapn@gmail.com,112.29,30.79
22223,mnthxvalhc@gmail.com,140.97,68.66
22224,ixgblysvwp@gmail.com,80.46,227.13
22225,yeakisgykw@gmail.com,210.73,57.16
22226,ailpoxwves@gmail.com,188.54,72.19
22227,hixwmmueie@gmail.com,110.4,13.12
22228,fpnxcyanzh@gmail.com,35.7,248.77
22229,gfhcgpkjwu@gmail.com,110.2,132.83
22230, nexbhblyzu@gmail.com,33.1,176.86
22231,diwxtyunlh@gmail.com,113.54,63.92
22232, iqmsjgrkmc@gmail.com,63.05,78.28
22233,jkbgncyvib@gmail.com,71.97,189.59
22234,zxvdhhjmcb@gmail.com,138.13,180.97
22235,xsirjodzau@gmail.com,130.59,78.64
22236, isopuujhxo@gmail.com,101.4,38.39
22237,fgllogqcwd@gmail.com,38.16,32.52
22238, hvnczvdjsh@gmail.com,26.8,240.15
22239,prjkomjgtq@gmail.com,236.01,224.88
22240,zehslmzhtz@gmail.com,139.72,59.22
22241, yyhunoazqo@gmail.com,222.13,144.74
22242,dapekyjlpy@gmail.com,112.18,173.4
22243,zrcndzxnnb@gmail.com,27.89,31.56
22244,jicpiliyfk@gmail.com,77.26,225.38
22245,tmqekpndbs@gmail.com,222.52,207.95
22246,gxuxgbepar@gmail.com,129.45,216.89
22247,hhtmkxroge@gmail.com,12.38,203.37
22248,dgprjpueof@gmail.com,128.08,246.29
22249,jxdshholzq@gmail.com,56.05,173.14
22250,gzsfnnhsrg@gmail.com,168.6,185.5
22251,jffoalfjqx@gmail.com,217.12,57.82
22252, thmfghnntq@gmail.com,73.07,5.77
22253, vtrlfwzymv@gmail.com,28.36,241.4
22254,krkwburgoq@gmail.com,212.99,144.08
22255, orptqopffa@gmail.com,232.52,12.37
22256,glaxaxwdmk@gmail.com,212.34,155.14
22257,ougjpvcabk@gmail.com,172.49,23.34
22258, arhvrgzxud@gmail.com,197.73,48.12
22259,lngfjlzsur@gmail.com,83.56,184.96
22260,eazjrualvj@gmail.com,65.36,19.94
22261,ururfwixlp@gmail.com,186.86,197.83
22262,ujfgdnkmdc@gmail.com,166.15,181.18
22263,wzxbcdgkiw@gmail.com,188.99,92.18
22264,zrgpgvfjgr@gmail.com,33.82,183.34
22265,cfnmcujcvv@gmail.com,12.47,58.4
22266,kgoaezwkdm@gmail.com,130.78,116.99
22267, zzgayhsjws@gmail.com,129.57,211.6
22268,jbwjdrvlas@gmail.com,25.32,159.81
22269,ycslnpwsgz@gmail.com,104.39,248.35
22270, kxtvhcimgm@gmail.com,182.64,11.72
22271,jopgpwhtia@gmail.com,230.26,100.45
22272,tsiqnfgnty@gmail.com,123.13,77.26
22273,umhroufklv@gmail.com,224.32,139.0
22274, dpjmagkuqo@gmail.com,193.13,221.21
22275, gocsqqrqjn@gmail.com,91.3,173.67
22276, drbnuqnted@gmail.com,158.92,121.67
22277, mhydnhjwnj@gmail.com,147.26,29.47
22278,ruhfjzzykx@gmail.com,72.25,50.21
22279,cwtclwtvkx@gmail.com,33.66,89.09
22280,cexriwspjo@gmail.com,147.68,216.49
22281, ldtzdaeeow@gmail.com,103.55,106.83
22282, zqixwrbcdp@gmail.com,116.52,240.59
22283,irizhedicj@gmail.com,223.01,158.62
22284, jecjpfhgef@gmail.com,196.89,229.1
22285,lebckcuflq@gmail.com,52.44,17.65
22286, hxzepftqir@gmail.com,34.66,188.54
22287,idjnaiiqdu@gmail.com,210.59,228.67
22288,kbeurognyf@gmail.com,122.35,224.13
22289,pdubljgmri@gmail.com,65.37,175.62
22290,vmtjyisnxu@gmail.com,194.78,143.09
22291, eieeqlziqb@gmail.com,237.07,108.49
22292,alnrcmmifo@gmail.com,128.51,227.47
22293,hxdkccyque@gmail.com,176.3,209.74
22294, oflabnfwxi@gmail.com,183.29,151.53
22295,hnzngwvfyi@gmail.com,176.94,35.86
22296,fywwgwlype@gmail.com,50.4,155.5
22297, rdilsnntvv@gmail.com,147.48,88.04
22298,kcwyjxfxge@gmail.com,89.97,206.33
22299, bilczuofyb@gmail.com,118.62,79.7
22300, jprenxkwxe@gmail.com,162.93,123.45
22301,vjqgsgvolk@gmail.com,35.4,218.49
22302, oqhzyknrgy@gmail.com,145.47,46.69
22303,qrrybluxsx@gmail.com,67.11,6.82
22304, walfhjfotp@gmail.com,31.13,42.83
22305,gmzmwkvvio@gmail.com,14.2,46.59
22306, pndrewrmui@gmail.com,228.67,163.77
22307, boexrtoexz@gmail.com,31.0,60.19
22308,afdowebslt@gmail.com,187.38,169.9
22309,vljwgcjkxi@gmail.com,4.29,209.13
22310,amnbwfluup@gmail.com,113.66,174.11
22311, vhwwpyqhdb@gmail.com,171.33,123.17
22312,wnrphlsuaj@gmail.com,136.83,138.62
22313,xrvdcfomof@gmail.com,54.22,159.82
22314, qhucbratfu@gmail.com,75.21,46.06
22315,wawonqhhup@gmail.com,1.94,42.56
22316,arzjxbcpbj@gmail.com,194.91,79.67
22317, uudbbjuvie@gmail.com,187.24,133.49
22318,owrchxigte@gmail.com,112.52,6.33
22319,antvnsttgo@gmail.com,2.72,245.45
22320, lxiqtlwbhu@gmail.com,117.5,47.18
22321,qewhmcfzbe@gmail.com,74.92,32.26
22322,ycpusulvvf@gmail.com,162.47,138.47
22323,dqfsecclij@gmail.com,95.83,21.35
22324,zdexcqsyvb@gmail.com,151.94,112.89
22325, isfkmdtdja@gmail.com,96.12,163.09
22326,svzgmpvsfb@gmail.com,100.26,53.11
22327,yfyqdaxmei@gmail.com,106.02,100.42
22328, ibucirwvfc@gmail.com,81.58,177.06
22329,xlikonokku@gmail.com,237.83,6.81
22330,evtozchrlj@gmail.com,56.86,34.68
22331,mgcuqndyre@gmail.com,9.55,36.58
22332,kiessqhpev@gmail.com,126.6,67.81
22333,psdwgdfbqa@gmail.com,116.89,78.16
22334, psmkknjzhl@gmail.com,9.13,65.28
22335,supyyqanin@gmail.com,151.59,139.36
22336,mfddjkchxo@gmail.com,124.37,242.89
22337,ybhopslcko@gmail.com,52.15,183.41
22338, otayjvybeq@gmail.com,87.98,175.65
22339,pwskmcvcyw@gmail.com,232.96,182.08
22340, xoqdayqygb@gmail.com,2.23,241.59
22341,xcrxphtrhk@gmail.com,193.37,150.47
22342, sousumxdbf@gmail.com,218.71,54.31
22343,ekitbfqpft@gmail.com,177.81,187.21
22344,krhretkhay@gmail.com,159.29,136.27
22345,uiqlvaljof@gmail.com,200.32,94.47
