,customer_email,current_year,last_year
11242,xogigzrdos@gmail.com,28.98,106.81
11243,eettgbnvck@gmail.com,48.78,9.2
11244,unxqyjejbf@gmail.com,28.17,58.09
11245,vuzmjlpffl@gmail.com,164.84,48.71
11246,zrjonnikhb@gmail.com,61.22,213.5
11247,zvzwhrmpoy@gmail.com,137.43,132.42
11248,sfstimyjzj@gmail.com,137.18,91.86
11249,kqaiqpauwy@gmail.com,104.0,8.43
11250,phzbycvuoy@gmail.com,218.02,131.89
11251,kckjjbdgbf@gmail.com,234.51,27.02
11252,lvhpwyucoi@gmail.com,138.15,139.05
11253,ffhivcnwtz@gmail.com,205.69,28.98
11254,bgewyjusto@gmail.com,180.45,165.21
11255,mdlkpmwpxw@gmail.com,39.79,42.4
11256,rwfhocgzhx@gmail.com,129.93,194.56
11257,ohpbrjzutz@gmail.com,167.58,238.17
11258,qcsqsocgtq@gmail.com,50.42,219.62
11259,qazhcifveg@gmail.com,202.93,181.33
11260,gjaxbpowjm@gmail.com,242.06,191.21
11261,rzhpewforp@gmail.com,64.14,137.21
11262,kalatpetwj@gmail.com,176.07,107.25
11263,hyeuheagkm@gmail.com,181.16,135.08
11264,uwiqhvzaga@gmail.com,207.65,141.88
11265,oulndhewaf@gmail.com,71.51,31.46
11266,zjplcxugdy@gmail.com,165.77,73.6
11267,dtzpmdvzqe@gmail.com,13.27,231.99
11268,iesjtuedfr@gmail.com,138.77,163.44
11269,bjqqummkjw@gmail.com,146.08,220.75
11270,iocvezlnfs@gmail.com,14.43,228.54
11271,hyecrwgvbk@gmail.com,144.41,220.03
11272,jewavpcbbk@gmail.com,183.34,132.02
11273,nhadzuapjy@gmail.com,7.39,143.13
11274,icdnqibuwb@gmail.com,120.67,184.42
11275,mxijpebrcx@gmail.com,200.18,131.79
11276,ctroohytlj@gmail.com,97.1,14.4
11277,ulhxbyyvms@gmail.com,62.78,32.45
11278,wlczyhzluf@gmail.com,90.73,166.7
11279,mbdocuszos@gmail.com,209.49,150.44
11280,ytsicafdgx@gmail.com,80.69,94.53
11281,znqaxjvuye@gmail.com,241.34,80.21
11282,plczwvuwno@gmail.com,145.96,43.55
11283,gjwykzgygm@gmail.com,99.46,195.57
11284,rdjlxraxcl@gmail.com,95.31,156.77
11285,xuzvpfdhkx@gmail.com,87.93,27.88
11286,ibyiadiaao@gmail.com,158.63,96.06
11287,eiuncyqpza@gmail.com,43.86,31.2
11288,qklodzcvat@gmail.com,244.51,109.67
11289,aotobhsdlb@gmail.com,92.69,121.19
11290,emvohtvznk@gmail.com,126.66,215.49
11291,vekghoyvel@gmail.com,174.28,118.4
11292,haosmfscie@gmail.com,53.37,11.33
11293,lzsdpikcdj@gmail.com,203.23,105.39
11294,cvyizhxxoo@gmail.com,152.15,73.71
11295,ylzfuputfl@gmail.com,97.98,176.06
11296,tovwhpstgs@gmail.com,42.13,3.73
11297,etfzgvnuxu@gmail.com,223.2,28.97
11298,pkncqgjdhe@gmail.com,202.85,247.64
11299,zdftsdbblq@gmail.com,226.48,165.88
11300,lfnpoujedh@gmail.com,104.46,167.83
11301,lelrowckbs@gmail.com,230.44,203.39
11302,hixquvkbwo@gmail.com,68.6,16.37
11303,qgnzpzqgoz@gmail.com,246.83,70.91
11304,nyoifboiyz@gmail.com,141.06,154.65
11305,efxuxppibq@gmail.com,110.39,5.41
11306,yuyiumcxcw@gmail.com,156.2,17.11
11307,bspudivhdv@gmail.com,129.28,218.38
11308,pvlmtblkbi@gmail.com,10.42,228.05
11309,auqbgzniwr@gmail.com,37.37,100.68
11310,bvivfzvxkg@gmail.com,120.34,108.67
11311,hcxkfhxqsm@gmail.com,108.55,1.88
11312,uwrnbajtmk@gmail.com,30.45,177.21
11313,wiuxxxcykd@gmail.com,166.73,176.94
11314,goaigpgaso@gmail.com,147.59,73.44
11315,whyknrmzwp@gmail.com,6.77,223.88
11316,dvtqsghbgj@gmail.com,13.28,242.08
11317,jtmkcfpdat@gmail.com,8.97,219.05
11318,ttfvuijdrs@gmail.com,59.88,110.96
11319,ovbkefvsbz@gmail.com,56.99,12.33
11320,pskeikplgj@gmail.com,13.16,108.35
11321,uqsydyztqp@gmail.com,72.37,115.93
11322,veqmnvyxyb@gmail.com,22.86,12.87
11323,irnkvufdlw@gmail.com,146.85,34.16
11324,cejysxfrkb@gmail.com,236.3,124.67
11325,ydjfbofuof@gmail.com,29.04,113.37
11326,rkoenuzffw@gmail.com,119.53,211.92
11327,kledislpnz@gmail.com,9.83,104.77
11328,byxyoaacck@gmail.com,33.08,89.55
11329,vprgnzthsh@gmail.com,134.68,34.42
11330,ssnjmlizic@gmail.com,215.41,135.03
11331,qodnhvkati@gmail.com,132.58,145.26
11332,iekemlkzoi@gmail.com,184.39,50.73
11333,gwoxgskpuh@gmail.com,74.34,75.25
11334,nosfwnayjw@gmail.com,51.85,190.88
11335,mueqmlybtg@gmail.com,193.31,69.42
11336,rcccdrqbzx@gmail.com,127.34,180.9
11337,boxlfkaovl@gmail.com,26.48,210.68
11338,lnpfugrjry@gmail.com,104.7,142.89
11339,kfjabogsby@gmail.com,117.32,13.83
11340,gkmjnhuprt@gmail.com,181.7,70.72
11341,cawtdoptoh@gmail.com,213.98,138.35
11342,qzdmtihyzy@gmail.com,88.24,100.93
11343,mayxpjvsyz@gmail.com,233.89,35.36
11344,yarhmhcbiw@gmail.com,177.24,185.57
11345,ncaxaltdnj@gmail.com,32.24,79.37
11346,lipkfxsgod@gmail.com,193.42,142.75
11347,cwgxfkalcj@gmail.com,63.06,32.58
11348,azyrjjhjge@gmail.com,245.41,99.24
11349,ajylgxkyhy@gmail.com,65.83,112.53
11350,mvieyuanlj@gmail.com,177.96,5.6
11351,insvpqivkn@gmail.com,161.4,57.39
11352,csmmscvahe@gmail.com,85.96,68.28
11353,elqxiikzmy@gmail.com,55.48,133.48
11354,pinhubqphh@gmail.com,63.35,87.87
11355,bejsoihtfi@gmail.com,237.39,29.81
11356,twtiutwyck@gmail.com,40.85,130.42
11357,aylzgbifmq@gmail.com,228.68,218.59
11358,xapvrvwghu@gmail.com,208.2,201.86
11359,wqagvwdteh@gmail.com,131.01,29.13
11360,mhfqedssvc@gmail.com,248.14,61.51
11361,acvvtsgwrj@gmail.com,248.4,113.46
11362,tmzxavojiu@gmail.com,174.03,196.16
11363,ixagkmeiey@gmail.com,206.9,46.9
11364,ruwazemzgt@gmail.com,140.61,158.13
11365,grhhetymey@gmail.com,198.62,2.43
11366,qbnsqkovej@gmail.com,228.32,99.63
11367,ugtksbaibq@gmail.com,221.51,134.04
11368,zmcipyisun@gmail.com,38.69,92.33
11369,pfldiwcunn@gmail.com,90.63,153.1
11370,jfwexxeppf@gmail.com,59.96,207.45
11371,pupmbnxqgk@gmail.com,61.02,145.79
11372,kmuevacwyb@gmail.com,168.19,107.64
11373,yjgpdbxbgw@gmail.com,98.72,2.22
11374,eiipicchxf@gmail.com,173.28,172.66
11375,oksxzdjasx@gmail.com,219.45,236.52
11376,kptiohvgnq@gmail.com,215.31,70.46
11377,ngnudqpvez@gmail.com,141.27,42.01
11378,xfvybpoblh@gmail.com,7.49,73.18
11379,rtyyvjkmck@gmail.com,241.44,135.79
11380,siafoczejy@gmail.com,129.24,90.69
11381,uohbjbeubr@gmail.com,211.85,147.42
11382,cehjrjnfbk@gmail.com,104.86,223.52
11383,bjiinskcwc@gmail.com,23.82,154.56
11384,hsoixtivgt@gmail.com,220.51,209.53
11385,vuldsppsin@gmail.com,207.44,70.61
11386,ksaltmpddf@gmail.com,40.67,40.15
11387,pxzoqvrmnk@gmail.com,57.94,228.62
11388,ypdxbqvxak@gmail.com,61.65,217.99
11389,ojgtifnmqa@gmail.com,43.54,133.14
11390,ugnprwmwgx@gmail.com,178.65,141.97
11391,pmtbavgetj@gmail.com,57.9,25.54
11392,hqwytcndly@gmail.com,2.79,203.41
11393,pxwoywybrj@gmail.com,130.98,184.02
11394,ezkkdkdddz@gmail.com,241.06,62.07
11395,qeffiawurf@gmail.com,187.0,152.48
11396,wghaywdsga@gmail.com,228.71,23.66
11397,lpicpuuugd@gmail.com,129.93,116.04
11398,ggedrlvmpl@gmail.com,144.76,120.82
11399,xkwutxldyb@gmail.com,233.74,161.37
11400,lbbziqzkgj@gmail.com,228.64,96.08
11401,knbcnfdvll@gmail.com,158.55,190.07
11402,hoohdtjhah@gmail.com,65.43,204.18
11403,ahmzhtbvgu@gmail.com,77.76,212.47
11404,xmcpfywljq@gmail.com,18.96,37.6
11405,iikwaxwntj@gmail.com,136.04,230.82
11406,pcekmmfbrl@gmail.com,60.63,155.48
11407,zwmyeyjqlf@gmail.com,54.87,236.74
11408,yerkvxoncr@gmail.com,94.29,145.78
11409,vlnhmtfioh@gmail.com,51.53,204.82
11410,fdekydrrky@gmail.com,12.72,18.25
11411,bdifunpzlc@gmail.com,132.51,94.62
11412,sqzijwbyrl@gmail.com,243.23,62.22
11413,izmnqmtcxk@gmail.com,205.62,158.35
11414,kkonuywvnp@gmail.com,122.84,128.05
11415,qkbhaycbvr@gmail.com,5.53,117.54
11416,ldwcofoogq@gmail.com,167.8,183.73
11417,hrhlftmzyh@gmail.com,89.43,83.88
11418,cygawxwwdy@gmail.com,240.29,80.76
11419,czdlfddyqr@gmail.com,34.27,21.61
11420,arpebhczii@gmail.com,243.36,41.78
11421,wnmeplnudt@gmail.com,47.12,240.5
11422,icsgnwsdvz@gmail.com,79.36,199.51
11423,vcvlwwrsga@gmail.com,164.33,218.23
11424,hrvsjszldo@gmail.com,60.17,218.68
11425,ctaisfhcvy@gmail.com,20.73,124.71
11426,thxfyuqhwx@gmail.com,62.82,78.46
11427,fitnjsmvhj@gmail.com,241.57,155.95
11428,rfhkbqsqcw@gmail.com,38.87,183.91
11429,krvughhhft@gmail.com,184.91,198.73
11430,seivhzoqko@gmail.com,200.91,226.83
11431,tqhrsjlsxt@gmail.com,155.99,78.05
11432,smclhurmtc@gmail.com,243.26,232.22
11433,ovwtsdwlmm@gmail.com,8.97,164.4
11434,rpohsgvzjt@gmail.com,21.6,101.47
11435,tyfoqnxnhm@gmail.com,129.24,86.08
11436,oinvsnnuqi@gmail.com,159.93,135.5
11437,txaekuwvnk@gmail.com,7.91,49.9
11438,vzdffxgcpz@gmail.com,94.28,213.72
11439,qydfajxwqc@gmail.com,31.4,172.37
11440,leszpnaoez@gmail.com,230.6,44.43
11441,fdangmubun@gmail.com,41.17,12.68
11442,pwvzkwxxkx@gmail.com,118.7,101.44
11443,zkabupfqnl@gmail.com,41.28,163.76
11444,alrxmmgnsa@gmail.com,109.55,136.46
11445,hsejgssink@gmail.com,38.23,87.22
11446,zsfzaywjke@gmail.com,107.01,117.54
11447,awszbuhjjd@gmail.com,75.7,136.6
11448,kojsunhmew@gmail.com,207.78,189.36
11449,jvnnujgqgu@gmail.com,34.16,149.1
11450,lparuacwzx@gmail.com,174.48,33.99
11451,mcrkrnjbdv@gmail.com,221.08,206.5
11452,undoygzqtp@gmail.com,64.95,74.09
11453,vjyzoghcho@gmail.com,150.31,210.74
11454,flarnmmhku@gmail.com,126.12,156.42
11455,mcjpughetf@gmail.com,209.95,106.2
11456,czjvbewwoc@gmail.com,203.07,214.94
11457,bfvoxqrejh@gmail.com,205.24,172.34
11458,tvqdagtrmq@gmail.com,243.44,174.62
11459,speldpdwlj@gmail.com,79.52,70.64
11460,xxsaoipvbp@gmail.com,202.61,100.87
11461,eubuacxwjr@gmail.com,118.46,222.56
11462,psbfqbvfmi@gmail.com,157.72,64.37
11463,codcespraq@gmail.com,79.76,20.95
11464,jbavzjztdj@gmail.com,83.75,66.28
11465,stawlpgebu@gmail.com,2.61,147.52
11466,buzatyxdlu@gmail.com,71.82,241.35
11467,gxlukowaku@gmail.com,61.24,47.25
11468,faijydtfmc@gmail.com,10.55,234.02
11469,siupohbtea@gmail.com,125.84,60.24
11470,zthtxqlypr@gmail.com,43.25,154.28
11471,cfxkudgaaw@gmail.com,46.47,176.73
11472,lrxbhrhtlj@gmail.com,109.2,207.56
11473,hoolswjshf@gmail.com,247.81,20.44
11474,iwdcrkbfjh@gmail.com,3.21,133.03
11475,lvpfnoqukr@gmail.com,57.69,139.63
11476,ggowhuiyek@gmail.com,110.82,72.2
11477,hegsqmbrvq@gmail.com,129.17,68.51
11478,ikkfedxkah@gmail.com,174.99,59.69
11479,dotmrthzuo@gmail.com,180.98,91.04
11480,ofbohuhtam@gmail.com,103.2,13.27
11481,iomohjrnly@gmail.com,83.68,244.06
11482,lzwakpqlnd@gmail.com,196.6,110.81
11483,oxwsmrqxzq@gmail.com,30.24,172.23
11484,vbprckbfic@gmail.com,207.42,41.74
11485,uyenlwnzte@gmail.com,26.2,108.22
11486,nphcchxeya@gmail.com,75.31,234.23
11487,wlumibrqmj@gmail.com,187.84,83.05
11488,qzfaybvvju@gmail.com,12.14,232.52
11489,kmuirdaknd@gmail.com,29.22,73.48
11490,entwfobaff@gmail.com,104.15,31.56
11491,sqfhogxadm@gmail.com,37.91,55.7
11492,xgkspfuexf@gmail.com,195.96,98.39
11493,deggfwrgxk@gmail.com,142.41,168.57
11494,iuycebpclw@gmail.com,101.9,72.55
11495,smsgeaerer@gmail.com,146.46,224.42
11496,hioagmgedq@gmail.com,159.08,178.73
11497,wqekgpubcn@gmail.com,245.13,106.05
11498,jjrhtizoms@gmail.com,196.24,163.48
11499,ufeynpyzuw@gmail.com,178.61,138.62
11500,mrlugsauqs@gmail.com,145.72,189.64
11501,gzjyooxenv@gmail.com,21.62,81.15
11502,oiahxpuriv@gmail.com,90.94,30.92
11503,nopumcmdll@gmail.com,131.98,70.49
11504,xwityuzsgn@gmail.com,212.88,225.55
11505,rxqutgnqlk@gmail.com,199.52,150.46
11506,hwdaoehoqp@gmail.com,202.05,241.01
11507,wkgrzolrxm@gmail.com,247.97,117.35
11508,ahdkmyugdu@gmail.com,154.9,175.62
11509,crwkarvdcm@gmail.com,173.52,13.83
11510,tktfpsmndk@gmail.com,122.61,65.96
11511,pcugxqpitw@gmail.com,147.41,238.29
11512,uhuyvrqqza@gmail.com,242.43,183.44
11513,kegmilrhqs@gmail.com,101.64,49.06
11514,hjnsstmnow@gmail.com,153.2,56.01
11515,qhqnkyvsqk@gmail.com,31.7,195.67
11516,iewwdvckil@gmail.com,17.54,30.83
11517,fbntaxqvtp@gmail.com,207.08,135.05
11518,cklljyasbn@gmail.com,140.48,145.19
11519,qoeinfnldq@gmail.com,194.87,125.56
11520,tyjglvqtsq@gmail.com,155.92,44.1
11521,mbahasionh@gmail.com,25.58,184.71
11522,ehfogbhjlx@gmail.com,201.53,156.93
11523,evgfvytahf@gmail.com,242.39,164.08
11524,rjeklpnpbv@gmail.com,169.7,202.51
11525,cfuvlicsge@gmail.com,215.88,224.13
11526,aqclllbsoq@gmail.com,90.51,199.59
11527,monvvyfhqn@gmail.com,127.34,46.95
11528,mqtkwcrdxy@gmail.com,57.13,158.05
11529,wpiqnfembq@gmail.com,173.45,130.96
11530,gxnqxmftum@gmail.com,216.44,32.04
11531,hpxunnfmhy@gmail.com,43.01,135.87
11532,syiblbjmkv@gmail.com,99.84,81.63
11533,kfdpoxzprs@gmail.com,56.87,39.86
11534,bvwxldbwdq@gmail.com,105.18,30.0
11535,zpymdadzpo@gmail.com,9.33,220.24
11536,sfkktotiic@gmail.com,186.16,56.46
11537,opzshykztv@gmail.com,195.35,245.39
11538,bizdqdbilg@gmail.com,8.45,53.85
11539,wwotllgfhi@gmail.com,86.74,149.48
11540,vfapztpgme@gmail.com,31.1,148.1
11541,lfdrazscpv@gmail.com,204.05,243.69
11542,edgrrynzsi@gmail.com,27.94,8.1
11543,pxdqeowkic@gmail.com,21.49,183.05
11544,sibjwjmgqz@gmail.com,223.82,150.48
11545,wlxzatqamp@gmail.com,160.66,71.94
11546,uidmgddmvl@gmail.com,200.48,226.65
11547,ffwcwszzgl@gmail.com,236.24,172.53
11548,egdbikaaus@gmail.com,201.12,166.19
11549,ebtrpmsqvc@gmail.com,200.03,61.86
11550,hvitneigbp@gmail.com,134.21,219.44
11551,qajwfzolch@gmail.com,94.23,145.2
11552,xaiuxolchy@gmail.com,12.96,140.48
11553,vlrlyevfzx@gmail.com,6.63,113.23
11554,ozbjimwmfd@gmail.com,98.5,116.48
11555,kccvmcbkio@gmail.com,244.74,235.34
11556,wchmhzmxuf@gmail.com,112.58,36.97
11557,ruusaoehcw@gmail.com,72.59,136.85
11558,sldshefjue@gmail.com,167.31,62.78
11559,gkxvbgghbs@gmail.com,128.17,75.47
11560,igoedshamq@gmail.com,109.08,123.97
11561,omnjdhotaq@gmail.com,175.68,187.36
11562,cpgshxtfhw@gmail.com,118.39,107.52
11563,wfkrylnpkm@gmail.com,16.76,173.47
11564,pxgcddgvrn@gmail.com,46.81,178.85
11565,ylafdfrfqw@gmail.com,139.49,112.94
11566,xpdbgkedvo@gmail.com,244.34,1.75
11567,uebtikmexj@gmail.com,80.19,203.87
11568,lwitvrtmdl@gmail.com,178.69,101.06
11569,xtadvdxkdo@gmail.com,26.97,237.11
11570,inaypbvogc@gmail.com,31.4,84.61
11571,havszpaiaj@gmail.com,152.03,70.63
11572,vlhozbyhtk@gmail.com,106.32,103.37
11573,lrbhqfauoq@gmail.com,6.83,54.46
11574,mcqiwkwenh@gmail.com,240.18,184.88
11575,rpqmgotkup@gmail.com,188.32,95.38
11576,osuevhcmum@gmail.com,194.65,193.6
11577,zdtubpzyxl@gmail.com,179.31,40.53
11578,twmvaeteri@gmail.com,100.26,125.88
11579,jaigmzerfs@gmail.com,213.56,240.95
11580,necarucbaq@gmail.com,100.7,113.54
11581,befvqhbsif@gmail.com,122.39,213.53
11582,iufhoefgte@gmail.com,102.06,3.61
11583,ncehftbqhp@gmail.com,245.08,113.06
11584,zesxdimysu@gmail.com,167.0,154.68
11585,gcvcdrcmak@gmail.com,134.93,200.94
11586,rblmqvfrry@gmail.com,44.0,186.13
11587,nqyfkrdziw@gmail.com,49.84,14.7
11588,kfoerpofgr@gmail.com,46.12,139.81
11589,zguagdzwbx@gmail.com,56.37,208.21
11590,wzrzrudhyv@gmail.com,205.57,41.63
11591,gkunsjeebp@gmail.com,99.49,206.74
11592,jmxbhdkyyl@gmail.com,222.8,160.75
11593,myodvhblgl@gmail.com,59.21,13.75
11594,rihmlmbfaw@gmail.com,36.01,51.12
11595,xfbgosoiog@gmail.com,58.53,108.57
11596,jgckksbalk@gmail.com,240.41,163.29
11597,pvplpqiptz@gmail.com,124.74,195.84
11598,yibubwpbno@gmail.com,94.08,230.5
11599,tvespaepos@gmail.com,173.67,145.79
11600,ukxdoxqdrv@gmail.com,25.08,189.11
11601,czylofiacn@gmail.com,205.52,7.52
11602,onroaoxgho@gmail.com,200.33,232.47
11603,lbxurelnls@gmail.com,60.33,68.11
11604,njkxghvese@gmail.com,96.38,121.91
11605,rrgxblqgct@gmail.com,175.04,117.88
11606,pgvuunhbec@gmail.com,148.87,145.27
11607,sfwrjrfjag@gmail.com,202.33,197.5
11608,ueozspypvy@gmail.com,225.39,3.21
11609,wmstzmoahc@gmail.com,123.41,51.79
11610,mffnifhtlq@gmail.com,239.64,208.6
11611,rfxvinlowf@gmail.com,11.52,67.94
11612,ilrhipyvwg@gmail.com,211.5,203.53
11613,wmadahwsqy@gmail.com,70.27,169.64
11614,bsceprwzwx@gmail.com,186.74,186.63
11615,fjgeknquoa@gmail.com,19.72,246.2
11616,aputprbhia@gmail.com,52.47,126.09
11617,klfwrlroka@gmail.com,17.46,126.37
11618,eqwhysrtgn@gmail.com,229.42,73.44
11619,kslawzofdd@gmail.com,10.87,178.14
11620,hrmhnpsusi@gmail.com,183.81,67.97
11621,ekvegmtnou@gmail.com,186.7,153.42
11622,utxmtklfvn@gmail.com,156.91,9.33
11623,hmcfwreuaw@gmail.com,204.97,170.03
11624,hixfwevzml@gmail.com,221.66,184.88
11625,gszpbrjblt@gmail.com,140.05,201.76
11626,enflshnosh@gmail.com,23.16,161.73
11627,mdzdcdtvqp@gmail.com,110.96,204.24
11628,gmxbvlzrda@gmail.com,110.57,183.56
11629,oyudzmpqoe@gmail.com,156.67,155.43
11630,vinzvwjuzt@gmail.com,169.07,9.1
11631,ciktlehqee@gmail.com,179.31,153.24
11632,wqtzfdrifl@gmail.com,4.31,9.63
11633,scriajhjpz@gmail.com,17.01,42.65
11634,nehllscqjc@gmail.com,37.99,180.0
11635,edivibdtmy@gmail.com,187.31,236.83
11636,jowrvwkdml@gmail.com,119.8,162.23
11637,ydlkvmmlkj@gmail.com,51.69,219.73
11638,lmropfuyaf@gmail.com,36.65,180.87
11639,bkgbanifvf@gmail.com,194.12,175.59
11640,tmopbokofe@gmail.com,60.93,173.06
11641,xdkdnnlmni@gmail.com,38.94,173.34
11642,qefxrdjqkj@gmail.com,7.11,12.62
11643,murmcgrneq@gmail.com,51.77,106.57
11644,qpuioxifvh@gmail.com,134.66,17.83
11645,sckgspykjq@gmail.com,57.59,80.39
11646,lsqdkjbhsr@gmail.com,57.61,59.43
11647,spbejwdtdw@gmail.com,241.73,100.35
11648,zhlvifdbdm@gmail.com,44.69,45.29
11649,npbivvgkvv@gmail.com,109.88,135.43
11650,eukwvpoazt@gmail.com,193.14,121.1
11651,sxawhmydnc@gmail.com,117.93,3.79
11652,jhodugpqvk@gmail.com,69.3,245.74
11653,zdjsfepbnf@gmail.com,83.06,141.71
11654,olvdbssxid@gmail.com,143.56,40.47
11655,agcnsfxcbr@gmail.com,93.96,94.58
11656,yxxtllenbi@gmail.com,188.43,87.89
11657,dvumwiaeww@gmail.com,35.15,234.0
11658,avdqrlzhrv@gmail.com,96.14,158.49
11659,bvsphftvfd@gmail.com,91.14,63.19
11660,mnuhiuslfd@gmail.com,6.39,83.62
11661,pwtxransxj@gmail.com,235.31,154.76
11662,usaxjodmib@gmail.com,224.77,244.1
11663,iohvyjwudd@gmail.com,138.56,191.18
11664,ftkxispbuu@gmail.com,116.94,154.01
11665,ztejvemxvw@gmail.com,98.95,132.66
11666,utvxmxdqpl@gmail.com,61.96,89.66
11667,sqjckpdxqq@gmail.com,181.04,170.24
11668,bkcbwwlkbr@gmail.com,79.48,240.33
11669,gyyguzqwzp@gmail.com,245.6,233.21
11670,lnynulvekq@gmail.com,32.07,154.05
11671,atyyfbqpbk@gmail.com,36.97,2.16
11672,opgqbgcixo@gmail.com,212.82,9.86
11673,plkcceonzi@gmail.com,244.87,28.01
11674,ixstrztsxp@gmail.com,123.34,191.56
11675,iqymslhhyb@gmail.com,180.09,101.24
11676,tihvsjzwhw@gmail.com,158.22,213.84
11677,etgpvdfgho@gmail.com,204.43,86.92
11678,uqwtsfpzev@gmail.com,131.24,161.23
11679,alkiiiqmmv@gmail.com,96.31,116.0
11680,lriqtuuasl@gmail.com,166.16,15.31
11681,mcvevixsxq@gmail.com,170.25,189.85
11682,dbwkxaxvhs@gmail.com,108.91,100.05
11683,cjipfcasfs@gmail.com,28.7,161.63
11684,ywsgegespc@gmail.com,183.21,190.62
11685,bbaxxubfal@gmail.com,194.1,216.86
11686,npwmjzgkjw@gmail.com,179.47,17.03
11687,qwehvscokf@gmail.com,26.71,160.82
11688,uwiujplgsr@gmail.com,245.85,65.17
11689,lsavpfolzm@gmail.com,36.92,72.56
11690,ykyssgfaar@gmail.com,8.44,203.66
11691,gxewrurwcu@gmail.com,99.0,241.06
11692,whyajphtop@gmail.com,102.86,207.22
11693,lbkqrpiypv@gmail.com,76.52,178.21
11694,zlofoxwdjg@gmail.com,158.44,59.82
11695,zufasirxts@gmail.com,6.68,68.32
11696,skeilritsd@gmail.com,106.9,145.49
11697,kzldzseock@gmail.com,186.99,163.22
11698,igljsymfzo@gmail.com,236.67,199.34
11699,llwpsodayq@gmail.com,19.44,126.25
11700,eoivgcqqww@gmail.com,195.52,177.11
11701,vosacwwjiu@gmail.com,106.86,220.3
11702,ajmpemrrks@gmail.com,186.68,26.23
11703,zjmdaslsts@gmail.com,27.88,136.96
11704,gchlybzkun@gmail.com,29.91,102.69
11705,xvoypdqeio@gmail.com,235.83,64.82
11706,golsltzxty@gmail.com,238.28,77.55
11707,lytgkhqwnj@gmail.com,238.42,158.4
11708,msmtpyyvfm@gmail.com,247.12,5.34
11709,nfxqbjeoan@gmail.com,27.79,115.46
11710,ppcjcujnfg@gmail.com,187.19,39.85
11711,ocggcmoynv@gmail.com,208.9,189.35
11712,kuxeggvpiu@gmail.com,24.48,57.86
11713,bnsbwjgwrk@gmail.com,84.55,163.05
11714,wwggqiflkx@gmail.com,71.91,221.95
11715,aolsdqwsxl@gmail.com,31.58,196.68
11716,cjjedpvedp@gmail.com,218.61,132.46
11717,zwugnztrvq@gmail.com,112.56,88.39
11718,jkdqmsvpoz@gmail.com,171.63,123.91
11719,fqtjtctrxu@gmail.com,157.54,9.17
11720,gagwrgzcxs@gmail.com,21.32,229.84
11721,bqnfnanjci@gmail.com,136.98,231.74
11722,nbjwsjtyds@gmail.com,55.53,48.09
11723,kgkwqwguty@gmail.com,100.05,6.01
11724,rnsuayzkpp@gmail.com,61.86,24.83
11725,krcxxsflgt@gmail.com,24.05,122.48
11726,ugxpwdplut@gmail.com,159.69,218.04
11727,gbjcvehtbt@gmail.com,48.28,15.76
11728,ywhuzpbicu@gmail.com,238.38,90.01
11729,zllnmodeuq@gmail.com,41.12,132.02
11730,qlfcavctdd@gmail.com,54.16,28.38
11731,edgsthmtor@gmail.com,57.89,192.45
11732,tnmwbihxlc@gmail.com,137.9,158.58
11733,ybgfhtallu@gmail.com,179.33,237.12
11734,regqjuipzi@gmail.com,50.7,196.16
11735,nqnbgzarhh@gmail.com,170.94,108.78
11736,zmljwwrnen@gmail.com,200.45,167.04
11737,brkvtnacfj@gmail.com,97.68,14.0
11738,svvyjjwzwh@gmail.com,102.33,26.24
11739,xnkzqwpzhx@gmail.com,117.35,44.49
11740,qcmcvkfpdf@gmail.com,96.08,109.77
11741,ahqjwjubyi@gmail.com,222.19,242.37
11742,yinxugiwbe@gmail.com,237.12,41.62
11743,vvlvgnyheo@gmail.com,133.78,139.23
11744,waieeehqhd@gmail.com,178.1,237.89
11745,znwseqjule@gmail.com,155.26,156.79
11746,qomkjmaxgl@gmail.com,156.2,101.53
11747,rlujsflmbv@gmail.com,169.0,217.09
11748,eyjspmbazb@gmail.com,201.28,240.9
11749,aulllvuvmr@gmail.com,211.55,162.27
11750,bbqfbxxjiu@gmail.com,133.38,158.52
11751,zrlnbumwws@gmail.com,103.64,2.52
11752,twyruaekdi@gmail.com,172.64,21.01
11753,phzwsrmgfw@gmail.com,20.41,28.06
11754,bwsetzrntl@gmail.com,198.8,122.63
11755,zgjoksgoiw@gmail.com,165.0,133.84
11756,nnbwujcppm@gmail.com,185.77,185.44
11757,olkpfqjspa@gmail.com,214.45,105.51
11758,zlorpqlhra@gmail.com,159.67,73.02
11759,hsksyhsrkx@gmail.com,201.01,111.82
11760,dmuogduarw@gmail.com,134.32,241.93
11761,sepsojpuxd@gmail.com,14.52,206.59
11762,utntyipepr@gmail.com,186.1,158.11
11763,wycmuqpcdq@gmail.com,98.92,175.87
11764,trmhzlzimy@gmail.com,20.55,114.9
11765,fwkjdndcju@gmail.com,170.93,37.97
11766,iqpchwfelb@gmail.com,99.23,14.28
11767,gxebjynzly@gmail.com,112.17,230.23
11768,eilghusvtj@gmail.com,52.13,52.36
11769,szgdryyxmw@gmail.com,206.23,187.98
11770,latikztcpq@gmail.com,179.61,60.67
11771,ylscwyieqd@gmail.com,179.13,76.54
11772,sithmdjfhf@gmail.com,235.98,175.59
11773,vweucgihyf@gmail.com,136.89,15.31
11774,cirkxcnawm@gmail.com,9.57,31.32
11775,kokpieemlw@gmail.com,37.23,14.74
11776,qwfzboamxv@gmail.com,56.6,62.65
